,YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,TAXI_OUT,WHEELS_OFF,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,WHEELS_ON,TAXI_IN,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY
1655848,2015,4,16,4,WN,864,N663SW,BWI,PVD,1450,1530.0,40.0,10.0,1540.0,75.0,69.0,52.0,327,1632.0,7.0,1605,1639.0,34.0,0,0,,0.0,0.0,20.0,14.0,0.0
5430882,2015,12,6,7,DL,1290,N357NW,ATL,DTW,2200,2209.0,9.0,16.0,2225.0,112.0,102.0,79.0,594,2344.0,7.0,2352,2351.0,-1.0,0,0,,,,,,
5721723,2015,12,25,5,EV,4165,N13903,FNT,ORD,1632,1632.0,0.0,8.0,1640.0,72.0,71.0,50.0,223,1630.0,13.0,1644,1643.0,-1.0,0,0,,,,,,
4718462,2015,10,22,4,EV,4671,N14198,12206,12266,520,511.0,-9.0,29.0,540.0,75.0,89.0,51.0,295,631.0,9.0,635,640.0,5.0,0,0,,,,,,
4538446,2015,10,10,6,EV,4951,N744EV,11433,13871,1525,1523.0,-2.0,21.0,1544.0,129.0,114.0,88.0,651,1612.0,5.0,1634,1617.0,-17.0,0,0,,,,,,
2651416,2015,6,16,2,AS,678,N318AS,SEA,DEN,1925,1925.0,0.0,17.0,1942.0,151.0,146.0,124.0,1024,2246.0,5.0,2256,2251.0,-5.0,0,0,,,,,,
2582142,2015,6,12,5,B6,1237,N307JB,BOS,DTW,1625,1622.0,-3.0,17.0,1639.0,134.0,151.0,108.0,632,1827.0,26.0,1839,1853.0,14.0,0,0,,,,,,
196192,2015,1,13,2,DL,1834,N948DN,ATL,STL,1702,1709.0,7.0,15.0,1724.0,104.0,92.0,73.0,484,1737.0,4.0,1746,1741.0,-5.0,0,0,,,,,,
2250556,2015,5,23,6,AA,1183,N3DMAA,DFW,BOS,1010,1031.0,21.0,25.0,1056.0,221.0,213.0,184.0,1562,1500.0,4.0,1451,1504.0,13.0,0,0,,,,,,
1943942,2015,5,4,1,US,2157,N945UW,DCA,LGA,1400,1359.0,-1.0,23.0,1422.0,88.0,74.0,44.0,214,1506.0,7.0,1528,1513.0,-15.0,0,0,,,,,,
2848832,2015,6,28,7,WN,4018,N607SW,DEN,ABQ,1505,1520.0,15.0,15.0,1535.0,75.0,80.0,57.0,349,1632.0,8.0,1620,1640.0,20.0,0,0,,5.0,0.0,3.0,12.0,0.0
4664493,2015,10,18,7,B6,1243,N348JB,11278,10994,1700,1651.0,-9.0,12.0,1703.0,107.0,87.0,68.0,444,1811.0,7.0,1847,1818.0,-29.0,0,0,,,,,,
1704983,2015,4,19,7,WN,147,N633SW,BWI,CLT,1740,1740.0,0.0,9.0,1749.0,80.0,93.0,71.0,361,1900.0,13.0,1900,1913.0,13.0,0,0,,,,,,
277590,2015,1,19,1,AA,1538,N471AA,ORD,TUS,920,912.0,-8.0,12.0,924.0,231.0,225.0,202.0,1437,1146.0,11.0,1211,1157.0,-14.0,0,0,,,,,,
5689144,2015,12,23,3,WN,2013,N7732A,DTW,MDW,1125,1138.0,13.0,13.0,1151.0,65.0,83.0,64.0,228,1155.0,6.0,1130,1201.0,31.0,0,0,,18.0,0.0,8.0,5.0,0.0
5341432,2015,12,1,2,MQ,3124,N602MQ,CMI,DFW,700,655.0,-5.0,9.0,704.0,151.0,138.0,124.0,692,908.0,5.0,931,913.0,-18.0,0,0,,,,,,
1002,2015,1,1,4,AA,70,N5BTAA,SAN,DFW,705,659.0,-6.0,22.0,721.0,180.0,171.0,137.0,1171,1138.0,12.0,1205,1150.0,-15.0,0,0,,,,,,
3942555,2015,9,2,3,UA,1735,N76508,SFO,PDX,1040,1039.0,-1.0,19.0,1058.0,116.0,98.0,76.0,550,1214.0,3.0,1236,1217.0,-19.0,0,0,,,,,,
5102552,2015,11,15,7,AA,463,N562UW,ORD,CLT,1549,1549.0,0.0,23.0,1612.0,118.0,120.0,83.0,599,1835.0,14.0,1847,1849.0,2.0,0,0,,,,,,
3407724,2015,7,31,5,B6,71,N952JB,JFK,SLC,1934,2017.0,43.0,41.0,2058.0,325.0,328.0,284.0,1990,2342.0,3.0,2259,2345.0,46.0,0,0,,3.0,0.0,43.0,0.0,0.0
4462250,2015,10,5,1,B6,71,N564JB,12478,14869,1954,2100.0,66.0,18.0,2118.0,314.0,281.0,261.0,1990,2339.0,2.0,2308,2341.0,33.0,0,0,,0.0,0.0,10.0,23.0,0.0
2685631,2015,6,18,4,HA,392,N484HA,HNL,ITO,1902,1859.0,-3.0,9.0,1908.0,50.0,52.0,37.0,216,1945.0,6.0,1952,1951.0,-1.0,0,0,,,,,,
593666,2015,2,9,1,UA,1416,N69830,PBI,EWR,1000,1002.0,2.0,25.0,1027.0,166.0,164.0,131.0,1023,1238.0,8.0,1246,1246.0,0.0,0,0,,,,,,
583973,2015,2,8,7,AA,1527,N3EMAA,PHX,DFW,1618,1615.0,-3.0,16.0,1631.0,138.0,136.0,110.0,868,1921.0,10.0,1936,1931.0,-5.0,0,0,,,,,,
3328654,2015,7,27,1,AA,2356,N3MNAA,ORD,SFO,1003,959.0,-4.0,23.0,1022.0,277.0,273.0,246.0,1846,1228.0,4.0,1240,1232.0,-8.0,0,0,,,,,,
1896582,2015,5,1,5,HA,36,N582HA,HNL,PHX,1255,1254.0,-1.0,20.0,1314.0,365.0,356.0,330.0,2917,2144.0,6.0,2200,2150.0,-10.0,0,0,,,,,,
2092250,2015,5,13,3,AA,2347,N4YTAA,CMH,DFW,1608,1717.0,69.0,11.0,1728.0,167.0,162.0,144.0,926,1852.0,7.0,1755,1859.0,64.0,0,0,,0.0,0.0,0.0,12.0,52.0
4279854,2015,9,24,4,WN,363,N406WN,BNA,PHX,935,937.0,2.0,11.0,948.0,220.0,209.0,184.0,1449,1052.0,14.0,1115,1106.0,-9.0,0,0,,,,,,
158583,2015,1,11,7,WN,380,N630WN,IND,PHX,1050,1047.0,-3.0,8.0,1055.0,255.0,227.0,213.0,1488,1228.0,6.0,1305,1234.0,-31.0,0,0,,,,,,
2664049,2015,6,17,3,DL,2624,N360NB,MSP,IND,1500,1525.0,25.0,16.0,1541.0,96.0,91.0,72.0,503,1753.0,3.0,1736,1756.0,20.0,0,0,,0.0,0.0,0.0,0.0,20.0
4159270,2015,9,16,3,WN,3147,N231WN,DAL,SAT,1440,1449.0,9.0,7.0,1456.0,60.0,54.0,44.0,248,1540.0,3.0,1540,1543.0,3.0,0,0,,,,,,
2951620,2015,7,5,7,AA,438,N758US,OMA,PHX,600,551.0,-9.0,11.0,602.0,166.0,151.0,136.0,1037,618.0,4.0,646,622.0,-24.0,0,0,,,,,,
2887703,2015,6,30,2,UA,1222,N37434,DEN,IAH,2003,2131.0,88.0,11.0,2142.0,140.0,125.0,107.0,862,29.0,7.0,2323,36.0,73.0,0,0,,0.0,0.0,4.0,69.0,0.0
2489095,2015,6,7,7,OO,6234,N960SW,ABQ,SFO,943,937.0,-6.0,13.0,950.0,156.0,153.0,133.0,896,1103.0,7.0,1119,1110.0,-9.0,0,0,,,,,,
2942092,2015,7,4,6,UA,1830,N16703,ORD,DSM,917,918.0,1.0,17.0,935.0,84.0,67.0,45.0,299,1020.0,5.0,1041,1025.0,-16.0,0,0,,,,,,
3772547,2015,8,22,6,DL,2335,N337NB,MSP,AUS,1743,1822.0,39.0,36.0,1858.0,158.0,178.0,133.0,1042,2111.0,9.0,2021,2120.0,59.0,0,0,,20.0,0.0,39.0,0.0,0.0
827415,2015,2,24,2,OO,3495,N218AG,FAT,SEA,1125,1243.0,78.0,14.0,1257.0,135.0,127.0,109.0,748,1446.0,4.0,1340,1450.0,70.0,0,0,,0.0,0.0,70.0,0.0,0.0
3835206,2015,8,26,3,WN,925,N659SW,RDU,BWI,1550,1548.0,-2.0,10.0,1558.0,65.0,60.0,41.0,255,1639.0,9.0,1655,1648.0,-7.0,0,0,,,,,,
2888988,2015,6,30,2,OO,4612,N603SK,SEA,PDX,2159,2151.0,-8.0,19.0,2210.0,51.0,65.0,29.0,129,2239.0,17.0,2250,2256.0,6.0,0,0,,,,,,
4797646,2015,10,27,2,B6,1208,N348JB,12264,12478,630,626.0,-4.0,15.0,641.0,71.0,91.0,48.0,228,729.0,28.0,741,757.0,16.0,0,0,,16.0,0.0,0.0,0.0,0.0
5664595,2015,12,21,1,WN,2664,N494WN,SAN,OAK,1950,1945.0,-5.0,8.0,1953.0,90.0,104.0,74.0,446,2107.0,22.0,2120,2129.0,9.0,0,0,,,,,,
5776104,2015,12,29,2,UA,229,N37287,IAD,SAN,750,757.0,7.0,11.0,808.0,350.0,324.0,310.0,2253,1018.0,3.0,1040,1021.0,-19.0,0,0,,,,,,
1094903,2015,3,13,5,EV,5439,N854AS,SHV,ATL,630,631.0,1.0,13.0,644.0,100.0,111.0,85.0,551,909.0,13.0,910,922.0,12.0,0,0,,,,,,
2430164,2015,6,3,3,OO,6259,N965SW,ORD,FAR,1550,1545.0,-5.0,15.0,1600.0,117.0,125.0,86.0,557,1726.0,24.0,1747,1750.0,3.0,0,0,,,,,,
93845,2015,1,6,2,WN,1962,N461WN,SMF,SAN,2115,2111.0,-4.0,8.0,2119.0,85.0,91.0,77.0,480,2236.0,6.0,2240,2242.0,2.0,0,0,,,,,,
2669796,2015,6,17,3,WN,3151,N8321D,LAS,OAK,2040,2139.0,59.0,9.0,2148.0,90.0,81.0,65.0,407,2253.0,7.0,2210,2300.0,50.0,0,0,,0.0,0.0,0.0,50.0,0.0
5119428,2015,11,16,1,UA,542,N66814,IAD,DEN,1600,1554.0,-6.0,14.0,1608.0,235.0,241.0,217.0,1452,1745.0,10.0,1755,1755.0,0.0,0,0,,,,,,
4337616,2015,9,28,1,DL,1449,N959AT,FAY,ATL,600,553.0,-7.0,11.0,604.0,84.0,72.0,55.0,331,659.0,6.0,724,705.0,-19.0,0,0,,,,,,
404110,2015,1,27,2,EV,4204,N34110,DTW,EWR,1439,,,,,111.0,,,488,,,1630,,,0,1,C,,,,,
4830318,2015,10,29,4,AA,1585,N4XRAA,15016,13930,750,757.0,7.0,12.0,809.0,82.0,74.0,55.0,258,904.0,7.0,912,911.0,-1.0,0,0,,,,,,
3230805,2015,7,21,2,EV,3921,N11109,ORD,DTW,1316,1317.0,1.0,19.0,1336.0,84.0,79.0,47.0,235,1523.0,13.0,1540,1536.0,-4.0,0,0,,,,,,
4103477,2015,9,13,7,DL,2379,N842DN,PDX,MSP,655,653.0,-2.0,9.0,702.0,192.0,186.0,171.0,1426,1153.0,6.0,1207,1159.0,-8.0,0,0,,,,,,
1622317,2015,4,14,2,MQ,3356,N622MQ,CVG,DFW,1425,1420.0,-5.0,18.0,1438.0,159.0,164.0,137.0,812,1555.0,9.0,1604,1604.0,0.0,0,0,,,,,,
4948996,2015,11,5,4,AA,87,N3LTAA,ORD,PDX,1741,1736.0,-5.0,20.0,1756.0,278.0,256.0,233.0,1739,1949.0,3.0,2019,1952.0,-27.0,0,0,,,,,,
698484,2015,2,16,1,WN,465,,BNA,ECP,820,,,,,80.0,,,401,,,940,,,0,1,B,,,,,
2683868,2015,6,18,4,DL,2328,N334NW,DTW,BNA,1725,1748.0,23.0,19.0,1807.0,96.0,95.0,68.0,456,1815.0,8.0,1801,1823.0,22.0,0,0,,0.0,0.0,22.0,0.0,0.0
2667895,2015,6,17,3,WN,740,N386SW,BDL,BWI,1840,1841.0,1.0,7.0,1848.0,80.0,62.0,51.0,283,1939.0,4.0,2000,1943.0,-17.0,0,0,,,,,,
3902788,2015,8,30,7,UA,830,N839UA,ORD,CLE,2050,2049.0,-1.0,14.0,2103.0,82.0,73.0,54.0,315,2257.0,5.0,2312,2302.0,-10.0,0,0,,,,,,
544009,2015,2,5,4,WN,3394,N711HK,SMF,SEA,1920,1916.0,-4.0,9.0,1925.0,115.0,104.0,89.0,605,2054.0,6.0,2115,2100.0,-15.0,0,0,,,,,,
132520,2015,1,9,5,UA,785,N825UA,LAS,LAX,1156,1204.0,8.0,13.0,1217.0,76.0,60.0,40.0,236,1257.0,7.0,1312,1304.0,-8.0,0,0,,,,,,
2965001,2015,7,5,7,UA,1944,N75425,LAX,SFO,1911,1916.0,5.0,17.0,1933.0,84.0,74.0,52.0,337,2025.0,5.0,2035,2030.0,-5.0,0,0,,,,,,
2759724,2015,6,23,2,WN,4470,N402WN,AMA,DAL,935,932.0,-3.0,9.0,941.0,70.0,66.0,52.0,323,1033.0,5.0,1045,1038.0,-7.0,0,0,,,,,,
561143,2015,2,6,5,DL,1567,N813DN,ATL,SAN,2050,2111.0,21.0,19.0,2130.0,296.0,264.0,239.0,1892,2229.0,6.0,2246,2235.0,-11.0,0,0,,,,,,
2415112,2015,6,2,2,WN,933,N460WN,SAT,MDW,1730,1726.0,-4.0,8.0,1734.0,160.0,160.0,139.0,1036,1953.0,13.0,2010,2006.0,-4.0,0,0,,,,,,
3861678,2015,8,28,5,MQ,3353,N670MQ,DFW,ABI,845,839.0,-6.0,12.0,851.0,52.0,46.0,29.0,158,920.0,5.0,937,925.0,-12.0,0,0,,,,,,
971039,2015,3,5,4,WN,361,N788SA,SMF,SNA,1310,1309.0,-1.0,10.0,1319.0,80.0,84.0,70.0,404,1429.0,4.0,1430,1433.0,3.0,0,0,,,,,,
2247265,2015,5,23,6,OO,2868,N466SW,SAN,LAX,630,616.0,-14.0,17.0,633.0,58.0,47.0,23.0,109,656.0,7.0,728,703.0,-25.0,0,0,,,,,,
3637704,2015,8,14,5,F9,709,N919FR,RSW,DEN,1315,1307.0,-8.0,13.0,1320.0,234.0,229.0,207.0,1607,1447.0,9.0,1509,1456.0,-13.0,0,0,,,,,,
977995,2015,3,5,4,NK,676,N602NK,FLL,MCO,2002,2000.0,-2.0,13.0,2013.0,62.0,55.0,33.0,177,2046.0,9.0,2104,2055.0,-9.0,0,0,,,,,,
3217239,2015,7,20,1,WN,667,N354SW,PVD,BWI,1700,1807.0,67.0,8.0,1815.0,80.0,74.0,59.0,327,1914.0,7.0,1820,1921.0,61.0,0,0,,0.0,0.0,28.0,33.0,0.0
4938598,2015,11,5,4,OO,6358,N948SW,IDA,DEN,722,725.0,3.0,14.0,739.0,98.0,108.0,86.0,458,905.0,8.0,900,913.0,13.0,0,0,,,,,,
1004205,2015,3,7,6,WN,267,N933WN,RNO,LAS,1400,1403.0,3.0,12.0,1415.0,70.0,75.0,57.0,345,1512.0,6.0,1510,1518.0,8.0,0,0,,,,,,
5587698,2015,12,17,4,OO,5316,N961SW,MRY,LAX,625,625.0,0.0,23.0,648.0,77.0,73.0,42.0,266,730.0,8.0,742,738.0,-4.0,0,0,,,,,,
1697344,2015,4,19,7,EV,4497,N13978,MCI,IAH,959,950.0,-9.0,11.0,1001.0,126.0,122.0,105.0,643,1146.0,6.0,1205,1152.0,-13.0,0,0,,,,,,
1430160,2015,4,2,4,WN,658,N430WN,PHX,SNA,1455,1503.0,8.0,11.0,1514.0,70.0,71.0,56.0,338,1610.0,4.0,1605,1614.0,9.0,0,0,,,,,,
2950502,2015,7,4,6,MQ,3322,N641MQ,ORD,SUX,2025,2016.0,-9.0,14.0,2030.0,103.0,80.0,63.0,436,2133.0,3.0,2208,2136.0,-32.0,0,0,,,,,,
3998019,2015,9,5,6,B6,71,N828JB,JFK,SLC,1934,1924.0,-10.0,21.0,1945.0,325.0,313.0,271.0,1990,2216.0,21.0,2259,2237.0,-22.0,0,0,,,,,,
762447,2015,2,20,5,MQ,2993,N629MQ,TVC,ORD,720,848.0,88.0,20.0,908.0,90.0,100.0,48.0,224,856.0,32.0,750,928.0,98.0,0,0,,10.0,0.0,0.0,0.0,88.0
2399046,2015,6,1,1,WN,693,N611SW,DEN,IND,1815,1838.0,23.0,13.0,1851.0,150.0,147.0,130.0,977,2301.0,4.0,2245,2305.0,20.0,0,0,,0.0,0.0,20.0,0.0,0.0
3170756,2015,7,17,5,WN,665,N7812G,OAK,PDX,1930,2051.0,81.0,10.0,2101.0,90.0,94.0,79.0,543,2220.0,5.0,2100,2225.0,85.0,0,0,,4.0,0.0,57.0,24.0,0.0
5579743,2015,12,16,3,EV,4886,N200PQ,SHV,ATL,1449,1445.0,-4.0,11.0,1456.0,95.0,86.0,67.0,551,1703.0,8.0,1724,1711.0,-13.0,0,0,,,,,,
475356,2015,2,1,7,F9,764,N939FR,LAS,DEN,1211,1217.0,6.0,51.0,1308.0,109.0,142.0,86.0,628,1534.0,5.0,1500,1539.0,39.0,0,0,,39.0,0.0,0.0,0.0,0.0
2414646,2015,6,2,2,WN,706,N361SW,HOU,AUS,1705,1702.0,-3.0,9.0,1711.0,50.0,47.0,33.0,148,1744.0,5.0,1755,1749.0,-6.0,0,0,,,,,,
5473584,2015,12,9,3,WN,2343,N457WN,HOU,MSY,1615,1617.0,2.0,7.0,1624.0,60.0,54.0,43.0,302,1707.0,4.0,1715,1711.0,-4.0,0,0,,,,,,
452214,2015,1,30,5,MQ,3046,N853MQ,ORD,DBQ,1540,1558.0,18.0,10.0,1608.0,50.0,43.0,29.0,147,1637.0,4.0,1630,1641.0,11.0,0,0,,,,,,
536778,2015,2,5,4,UA,1727,N37277,ORD,SFO,1205,1213.0,8.0,18.0,1231.0,292.0,282.0,255.0,1846,1446.0,9.0,1457,1455.0,-2.0,0,0,,,,,,
1377981,2015,3,30,1,EV,4097,N13908,IAH,MFE,1257,1253.0,-4.0,11.0,1304.0,79.0,71.0,56.0,316,1400.0,4.0,1416,1404.0,-12.0,0,0,,,,,,
1079632,2015,3,12,4,OO,5424,N917SW,DEN,HYS,805,758.0,-7.0,12.0,810.0,77.0,64.0,47.0,298,957.0,5.0,1022,1002.0,-20.0,0,0,,,,,,
2940665,2015,7,4,6,WN,549,N204WN,SEA,MDW,745,744.0,-1.0,17.0,801.0,240.0,232.0,208.0,1733,1329.0,7.0,1345,1336.0,-9.0,0,0,,,,,,
3152251,2015,7,16,4,AS,769,N560AS,BOS,SAN,1830,1824.0,-6.0,20.0,1844.0,385.0,363.0,340.0,2588,2124.0,3.0,2155,2127.0,-28.0,0,0,,,,,,
2441683,2015,6,4,4,OO,5325,N937SW,RDM,SFO,1028,1021.0,-7.0,8.0,1029.0,107.0,90.0,75.0,462,1144.0,7.0,1215,1151.0,-24.0,0,0,,,,,,
4229578,2015,9,21,1,EV,6017,N16999,ORD,GSO,724,716.0,-8.0,16.0,732.0,109.0,103.0,83.0,589,955.0,4.0,1013,959.0,-14.0,0,0,,,,,,
4921996,2015,11,4,3,OO,7404,N910EV,HIB,MSP,710,727.0,17.0,25.0,752.0,66.0,64.0,37.0,174,829.0,2.0,816,831.0,15.0,0,0,,0.0,0.0,0.0,15.0,0.0
1770102,2015,4,23,4,B6,1198,N649JB,MCO,LGA,1608,1601.0,-7.0,14.0,1615.0,158.0,151.0,131.0,950,1826.0,6.0,1846,1832.0,-14.0,0,0,,,,,,
4442528,2015,10,4,7,DL,2389,N390DA,14869,14057,1655,1650.0,-5.0,11.0,1701.0,111.0,100.0,85.0,630,1726.0,4.0,1746,1730.0,-16.0,0,0,,,,,,
5172345,2015,11,19,4,OO,4737,N454SW,MSP,DIK,1958,1953.0,-5.0,14.0,2007.0,111.0,95.0,78.0,481,2025.0,3.0,2049,2028.0,-21.0,0,0,,,,,,
4604926,2015,10,14,3,OO,6220,N122SY,11298,14771,1904,1925.0,21.0,18.0,1943.0,241.0,217.0,194.0,1464,2057.0,5.0,2105,2102.0,-3.0,0,0,,,,,,
292123,2015,1,20,2,UA,1085,N68453,ORD,SAN,805,803.0,-2.0,17.0,820.0,267.0,260.0,240.0,1723,1020.0,3.0,1032,1023.0,-9.0,0,0,,,,,,
3560087,2015,8,9,7,WN,1577,N700GS,MDW,CLE,2205,2320.0,75.0,8.0,2328.0,70.0,50.0,39.0,307,107.0,3.0,15,110.0,55.0,0,0,,0.0,0.0,55.0,0.0,0.0
5416498,2015,12,6,7,MQ,3434,N695MQ,TOL,ORD,600,553.0,-7.0,14.0,607.0,73.0,61.0,42.0,213,549.0,5.0,613,554.0,-19.0,0,0,,,,,,
4708683,2015,10,21,3,EV,4637,N11184,12266,11540,1155,1145.0,-10.0,20.0,1205.0,121.0,126.0,99.0,667,1244.0,7.0,1256,1251.0,-5.0,0,0,,,,,,
2453930,2015,6,5,5,DL,1143,N948DL,CVG,ATL,600,557.0,-3.0,9.0,606.0,87.0,77.0,63.0,373,709.0,5.0,727,714.0,-13.0,0,0,,,,,,
2339952,2015,5,29,5,DL,1517,N939DN,DEN,ATL,615,608.0,-7.0,16.0,624.0,176.0,175.0,151.0,1199,1055.0,8.0,1111,1103.0,-8.0,0,0,,,,,,
1112972,2015,3,14,6,AA,1541,N5CNAA,BOS,MIA,750,748.0,-2.0,20.0,808.0,222.0,220.0,175.0,1258,1103.0,25.0,1132,1128.0,-4.0,0,0,,,,,,
1964870,2015,5,5,2,MQ,3001,N614MQ,GRK,DFW,1824,1821.0,-3.0,10.0,1831.0,55.0,60.0,40.0,134,1911.0,10.0,1919,1921.0,2.0,0,0,,,,,,
3166710,2015,7,17,5,WN,1097,N956WN,ATL,FLL,1535,1536.0,1.0,15.0,1551.0,120.0,119.0,100.0,581,1731.0,4.0,1735,1735.0,0.0,0,0,,,,,,
19364,2015,1,2,5,EV,5541,N936EV,AGS,ATL,1033,1025.0,-8.0,7.0,1032.0,56.0,57.0,37.0,143,1109.0,13.0,1129,1122.0,-7.0,0,0,,,,,,
4897958,2015,11,2,1,EV,5590,N730EV,DTW,ELM,1531,1522.0,-9.0,17.0,1539.0,72.0,71.0,50.0,332,1629.0,4.0,1643,1633.0,-10.0,0,0,,,,,,
4590409,2015,10,13,2,EV,4970,N758EV,12953,12945,2130,2119.0,-11.0,11.0,2130.0,130.0,102.0,86.0,604,2256.0,5.0,2340,2301.0,-39.0,0,0,,,,,,
2659244,2015,6,17,3,WN,4588,N565WN,TPA,DCA,1010,1004.0,-6.0,9.0,1013.0,135.0,126.0,113.0,814,1206.0,4.0,1225,1210.0,-15.0,0,0,,,,,,
4540938,2015,10,10,6,DL,1721,N968AT,14747,12889,1855,1853.0,-2.0,18.0,1911.0,145.0,141.0,117.0,867,2108.0,6.0,2120,2114.0,-6.0,0,0,,,,,,
2769180,2015,6,23,2,OO,2795,N897SK,PHX,SAT,1850,1849.0,-1.0,17.0,1906.0,144.0,124.0,105.0,843,2251.0,2.0,2314,2253.0,-21.0,0,0,,,,,,
3220198,2015,7,20,1,OO,7403,N460SW,MSP,HIB,1952,1945.0,-7.0,33.0,2018.0,62.0,71.0,34.0,174,2052.0,4.0,2054,2056.0,2.0,0,0,,,,,,
2325563,2015,5,28,4,EV,6067,N13124,LBB,DEN,840,830.0,-10.0,19.0,849.0,92.0,100.0,74.0,456,903.0,7.0,912,910.0,-2.0,0,0,,,,,,
1029184,2015,3,9,1,DL,1987,N923AT,GNV,ATL,740,737.0,-3.0,17.0,754.0,80.0,84.0,53.0,300,847.0,14.0,900,901.0,1.0,0,0,,,,,,
1909742,2015,5,2,6,WN,2247,N514SW,HOU,ELP,1005,1001.0,-4.0,10.0,1011.0,115.0,104.0,91.0,677,1042.0,3.0,1100,1045.0,-15.0,0,0,,,,,,
1830402,2015,4,27,1,WN,476,N375SW,SFO,LAX,1320,1317.0,-3.0,7.0,1324.0,80.0,69.0,55.0,337,1419.0,7.0,1440,1426.0,-14.0,0,0,,,,,,
1746657,2015,4,22,3,NK,816,N523NK,IAH,MCI,925,917.0,-8.0,28.0,945.0,115.0,127.0,91.0,643,1116.0,8.0,1120,1124.0,4.0,0,0,,,,,,
4636635,2015,10,16,5,OO,5298,N652BR,13342,13930,1734,1737.0,3.0,16.0,1753.0,49.0,49.0,22.0,67,1815.0,11.0,1823,1826.0,3.0,0,0,,,,,,
2825557,2015,6,27,6,AS,573,N597AS,SAN,PDX,630,626.0,-4.0,21.0,647.0,150.0,141.0,115.0,933,842.0,5.0,900,847.0,-13.0,0,0,,,,,,
4661450,2015,10,18,7,WN,2674,N7736A,14107,11884,1355,1402.0,7.0,8.0,1410.0,160.0,140.0,128.0,1020,1618.0,4.0,1635,1622.0,-13.0,0,0,,,,,,
1496011,2015,4,6,1,UA,1158,N73291,LGA,DEN,1740,1814.0,34.0,29.0,1843.0,272.0,277.0,239.0,1620,2042.0,9.0,2012,2051.0,39.0,0,0,,5.0,0.0,34.0,0.0,0.0
2003618,2015,5,8,5,WN,2007,N8316H,CMH,MDW,700,656.0,-4.0,10.0,706.0,80.0,74.0,49.0,283,655.0,15.0,720,710.0,-10.0,0,0,,,,,,
800799,2015,2,22,7,WN,4425,N962WN,DEN,BNA,1725,1818.0,53.0,23.0,1841.0,145.0,144.0,115.0,1014,2136.0,6.0,2050,2142.0,52.0,0,0,,0.0,0.0,19.0,33.0,0.0
2388981,2015,6,1,1,UA,1138,N33262,LAX,DEN,824,826.0,2.0,14.0,840.0,145.0,132.0,110.0,862,1130.0,8.0,1149,1138.0,-11.0,0,0,,,,,,
883003,2015,2,27,5,UA,1234,N38443,ORD,IAD,1810,1830.0,20.0,15.0,1845.0,111.0,98.0,76.0,589,2101.0,7.0,2101,2108.0,7.0,0,0,,,,,,
5009687,2015,11,9,1,AA,345,N3LMAA,LGA,ORD,1650,1643.0,-7.0,17.0,1700.0,178.0,148.0,113.0,733,1753.0,18.0,1848,1811.0,-37.0,0,0,,,,,,
4823723,2015,10,28,3,EV,4656,N13538,11996,13930,1725,1716.0,-9.0,19.0,1735.0,119.0,114.0,88.0,577,1803.0,7.0,1824,1810.0,-14.0,0,0,,,,,,
4940408,2015,11,5,4,AS,95,N558AS,SEA,ANC,910,906.0,-4.0,26.0,932.0,229.0,242.0,212.0,1448,1204.0,4.0,1159,1208.0,9.0,0,0,,,,,,
2450608,2015,6,4,4,US,1888,N710UW,PHL,BOS,1915,1913.0,-2.0,92.0,2045.0,88.0,147.0,45.0,280,2130.0,10.0,2043,2140.0,57.0,0,0,,57.0,0.0,0.0,0.0,0.0
988241,2015,3,6,5,DL,2200,N970AT,MSP,MSN,1345,1438.0,53.0,10.0,1448.0,54.0,51.0,36.0,228,1524.0,5.0,1439,1529.0,50.0,0,0,,0.0,0.0,0.0,50.0,0.0
3426065,2015,8,2,7,WN,4135,N625SW,TUS,LAS,615,609.0,-6.0,8.0,617.0,75.0,69.0,54.0,365,711.0,7.0,730,718.0,-12.0,0,0,,,,,,
1755915,2015,4,22,3,OO,4708,N617QX,LAX,SJC,1840,1833.0,-7.0,15.0,1848.0,77.0,69.0,50.0,308,1938.0,4.0,1957,1942.0,-15.0,0,0,,,,,,
4183544,2015,9,18,5,MQ,3098,N694MQ,CWA,ORD,615,610.0,-5.0,11.0,621.0,72.0,91.0,47.0,212,708.0,33.0,727,741.0,14.0,0,0,,,,,,
2404994,2015,6,2,2,AA,1627,N3BAAA,SNA,DFW,730,721.0,-9.0,16.0,737.0,179.0,179.0,148.0,1205,1205.0,15.0,1229,1220.0,-9.0,0,0,,,,,,
1476802,2015,4,5,7,OO,4706,N611SK,JAC,SLC,1520,1514.0,-6.0,15.0,1529.0,60.0,67.0,47.0,205,1616.0,5.0,1620,1621.0,1.0,0,0,,,,,,
5123228,2015,11,16,1,EV,5282,N738EV,ATL,LNK,1950,2030.0,40.0,15.0,2045.0,151.0,145.0,126.0,841,2151.0,4.0,2121,2155.0,34.0,0,0,,0.0,0.0,34.0,0.0,0.0
